[15:30:10] [ServerMain/INFO]: Building unoptimized datafixer
[15:30:11] [ServerMain/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[15:30:12] [ServerMain/INFO]: Loaded 7 recipes
[15:30:13] [Server thread/INFO]: Starting minecraft server version 1.19.3
[15:30:13] [Server thread/INFO]: Loading properties
[15:30:13] [Server thread/INFO]: This server is running Paper version git-Paper-396 (MC: 1.19.3) (Implementing API version 1.19.3-R0.1-SNAPSHOT) (Git: bd77b78)
[15:30:13] [Server thread/INFO]: Server Ping Player Sample Count: 12
[15:30:13] [Server thread/INFO]: Using 4 threads for Netty based IO
[15:30:13] [Server thread/INFO]: [ChunkTaskScheduler] Chunk system is using 1 I/O threads, 3 worker threads, and gen parallelism of 3 threads
[15:30:13] [Server thread/INFO]: Default game type: SURVIVAL
[15:30:13] [Server thread/INFO]: Generating keypair
[15:30:13] [Server thread/INFO]: Starting Minecraft server on *:25565
[15:30:13] [Server thread/INFO]: Using default channel type
[15:30:13] [Server thread/INFO]: Paper: Using Java compression from Velocity.
[15:30:13] [Server thread/INFO]: Paper: Using Java cipher from Velocity.
[15:30:14] [Server thread/INFO]: [GSit] Loading GSit v1.3.7
[15:30:14] [Server thread/INFO]: [Timber] Loading Timber v1.1.0
[15:30:14] [Server thread/INFO]: [floodgate] Loading floodgate v2.2.0-SNAPSHOT (b74-4f36112)
[15:30:15] [Server thread/INFO]: [floodgate] Demorou 391ms para inicializar o Floodgate
[15:30:15] [Server thread/INFO]: [Geyser-Spigot] Loading Geyser-Spigot v2.1.0-SNAPSHOT
[15:30:15] [Server thread/INFO]: [Geyser-Spigot] Carregando extensões...
[15:30:15] [Server thread/INFO]: [Geyser-Spigot] 0 extensão(ões) carregada
[15:30:15] [Server thread/INFO]: Server permissions file permissions.yml is empty, ignoring it
[15:30:15] [Server thread/INFO]: Preparing level "world"
[15:30:16] [Server thread/INFO]: Preparing start region for dimension minecraft:overworld
[15:30:16] [Server thread/INFO]: Time elapsed: 139 ms
[15:30:16] [Server thread/INFO]: Preparing start region for dimension minecraft:the_nether
[15:30:16] [Server thread/INFO]: Time elapsed: 25 ms
[15:30:16] [Server thread/INFO]: Preparing start region for dimension minecraft:the_end
[15:30:16] [Server thread/INFO]: Time elapsed: 15 ms
[15:30:16] [Server thread/INFO]: [GSit] Enabling GSit v1.3.7
[15:30:16] [Server thread/INFO]: [GSit] The plugin was successfully enabled.
[15:30:17] [Server thread/INFO]: [Timber] Enabling Timber v1.1.0
[15:30:17] [Server thread/INFO]: Timber Log Materials: [ACACIA_LOG, CRIMSON_STEM, WARPED_STEM, OAK_LOG, BIRCH_LOG, SPRUCE_LOG, JUNGLE_LOG, DARK_OAK_LOG]
[15:30:17] [Server thread/INFO]: Timber Axe Materials: [WOODEN_AXE, GOLDEN_AXE, DIAMOND_AXE, STONE_AXE, NETHERITE_AXE, IRON_AXE]
[15:30:17] [Server thread/INFO]: [floodgate] Enabling floodgate v2.2.0-SNAPSHOT (b74-4f36112)
[15:30:17] [Server thread/INFO]: [Geyser-Spigot] Enabling Geyser-Spigot v2.1.0-SNAPSHOT
[15:30:18] [Server thread/INFO]: [Geyser-Spigot] ******************************************
[19:55:13] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:13] [Server thread/INFO]: DEEPSLATE
[19:55:13] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:13] [Server thread/INFO]: DEEPSLATE
[19:55:14] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:14] [Server thread/INFO]: DEEPSLATE
[19:55:14] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:14] [Server thread/INFO]: DEEPSLATE
[19:55:18] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:18] [Server thread/INFO]: DEEPSLATE
[19:55:21] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:21] [Server thread/INFO]: DEEPSLATE
[19:55:21] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:21] [Server thread/INFO]: COBBLED_DEEPSLATE
[19:55:22] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:22] [Server thread/INFO]: COBBLED_DEEPSLATE
[19:55:22] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:22] [Server thread/INFO]: DEEPSLATE
[19:55:25] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:25] [Server thread/INFO]: COBBLED_DEEPSLATE
[19:55:25] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:25] [Server thread/INFO]: COBBLED_DEEPSLATE
[19:55:38] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:38] [Server thread/INFO]: DEEPSLATE_TILES
[19:55:38] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:38] [Server thread/INFO]: DEEPSLATE
[19:55:51] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:51] [Server thread/INFO]: DEEPSLATE
[19:55:52] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:52] [Server thread/INFO]: DEEPSLATE
[19:55:58] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:58] [Server thread/INFO]: DEEPSLATE
[19:55:59] [Server thread/INFO]: NETHERITE_PICKAXE
[19:55:59] [Server thread/INFO]: DEEPSLATE
[19:56:03] [Server thread/INFO]: NETHERITE_PICKAXE
[19:56:03] [Server thread/INFO]: DEEPSLATE
[19:56:03] [Server thread/INFO]: NETHERITE_PICKAXE
[19:56:03] [Server thread/INFO]: DEEPSLATE
[19:56:05] [Server thread/INFO]: NETHERITE_PICKAXE
[19:56:05] [Server thread/INFO]: DEEPSLATE
[19:56:05] [Server thread/INFO]: NETHERITE_PICKAXE
[19:56:05] [Server thread/INFO]: DEEPSLATE
[19:56:08] [Server thread/INFO]: NETHERITE_PICKAXE
[19:56:08] [Server thread/INFO]: DEEPSLATE
[19:56:09] [Server thread/INFO]: NETHERITE_PICKAXE
[19:56:09] [Server thread/INFO]: DEEPSLATE
[19:56:11] [Server thread/INFO]: NETHERITE_PICKAXE
[19:56:11] [Server thread/INFO]: DEEPSLATE
[19:56:11] [Server thread/INFO]: NETHERITE_PICKAXE
[19:56:11] [Server thread/INFO]: DEEPSLATE
[19:56:14] [Server thread/INFO]: NETHERITE_PICKAXE
[19:56:14] [Server thread/INFO]: DEEPSLATE
[19:56:14] [Server thread/INFO]: NETHERITE_PICKAXE
[19:56:14] [Server thread/INFO]: DEEPSLATE
[19:56:17] [Server thread/INFO]: NETHERITE_PICKAXE
[19:56:17] [Server thread/INFO]: DEEPSLATE_TILES
[19:59:58] [Server thread/INFO]: NETHERITE_PICKAXE
[19:59:58] [Server thread/INFO]: DEEPSLATE
[19:59:59] [Server thread/INFO]: NETHERITE_PICKAXE
[19:59:59] [Server thread/INFO]: DEEPSLATE
[19:59:59] [Server thread/INFO]: NETHERITE_PICKAXE
[19:59:59] [Server thread/INFO]: DEEPSLATE
[20:00:02] [Server thread/INFO]: NETHERITE_PICKAXE
[20:00:02] [Server thread/INFO]: DEEPSLATE
[20:00:03] [Server thread/INFO]: NETHERITE_PICKAXE
[20:00:03] [Server thread/INFO]: DEEPSLATE
[20:00:05] [Server thread/INFO]: NETHERITE_PICKAXE
[20:00:05] [Server thread/INFO]: DEEPSLATE
[20:00:06] [Server thread/INFO]: NETHERITE_PICKAXE
[20:00:06] [Server thread/INFO]: DEEPSLATE
[20:00:37] [Server thread/INFO]: NETHERITE_PICKAXE
[20:00:37] [Server thread/INFO]: DEEPSLATE
[20:01:32] [Server thread/INFO]: NETHERITE_PICKAXE
[20:01:32] [Server thread/INFO]: DEEPSLATE
[20:01:32] [Server thread/INFO]: NETHERITE_PICKAXE
[20:01:32] [Server thread/INFO]: DEEPSLATE
[20:01:32] [Server thread/INFO]: NETHERITE_PICKAXE
[20:01:32] [Server thread/INFO]: DEEPSLATE
[20:01:58] [Server thread/INFO]: NETHERITE_PICKAXE
[20:01:58] [Server thread/INFO]: DEEPSLATE
[20:01:58] [Server thread/INFO]: NETHERITE_PICKAXE
[20:01:58] [Server thread/INFO]: DEEPSLATE
[20:02:01] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:01] [Server thread/INFO]: DEEPSLATE
[20:02:02] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:02] [Server thread/INFO]: DEEPSLATE
[20:02:08] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:08] [Server thread/INFO]: DEEPSLATE
[20:02:09] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:09] [Server thread/INFO]: DEEPSLATE
[20:02:09] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:09] [Server thread/INFO]: DEEPSLATE
[20:02:10] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:10] [Server thread/INFO]: DEEPSLATE
[20:02:10] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:10] [Server thread/INFO]: DEEPSLATE
[20:02:10] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:10] [Server thread/INFO]: DEEPSLATE
[20:02:11] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:11] [Server thread/INFO]: DEEPSLATE
[20:02:15] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:15] [Server thread/INFO]: DEEPSLATE
[20:02:19] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:19] [Server thread/INFO]: DEEPSLATE
[20:02:19] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:19] [Server thread/INFO]: DEEPSLATE
[20:02:20] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:20] [Server thread/INFO]: DEEPSLATE
[20:02:23] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:23] [Server thread/INFO]: DEEPSLATE
[20:02:23] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:23] [Server thread/INFO]: DEEPSLATE
[20:02:28] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:28] [Server thread/INFO]: DEEPSLATE
[20:02:29] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:29] [Server thread/INFO]: DEEPSLATE
[20:02:29] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:29] [Server thread/INFO]: DEEPSLATE
[20:02:30] [Server thread/INFO]: NETHERITE_PICKAXE
[20:02:30] [Server thread/INFO]: DEEPSLATE
[20:02:59] [Server thread/INFO]: DIAMOND_SHOVEL
[20:02:59] [Server thread/INFO]: DIRT
[20:02:59] [Server thread/INFO]: DIAMOND_SHOVEL
[20:02:59] [Server thread/INFO]: DIRT
[20:02:59] [Server thread/INFO]: DIAMOND_SHOVEL
[20:02:59] [Server thread/INFO]: DIRT
[20:02:59] [Server thread/INFO]: DIAMOND_SHOVEL
[20:02:59] [Server thread/INFO]: DIRT
[20:03:00] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:00] [Server thread/INFO]: DIRT
[20:03:01] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:01] [Server thread/INFO]: DIRT
[20:03:13] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:13] [Server thread/INFO]: DIRT
[20:03:13] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:13] [Server thread/INFO]: DIRT
[20:03:17] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:17] [Server thread/INFO]: DIRT
[20:03:17] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:17] [Server thread/INFO]: DIRT
[20:03:17] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:17] [Server thread/INFO]: DIRT
[20:03:19] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:19] [Server thread/INFO]: DIRT
[20:03:19] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:19] [Server thread/INFO]: DIRT
[20:03:19] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:19] [Server thread/INFO]: DIRT
[20:03:20] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:20] [Server thread/INFO]: DIRT
[20:03:20] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:20] [Server thread/INFO]: DIRT
[20:03:21] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:21] [Server thread/INFO]: DIRT
[20:03:21] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:21] [Server thread/INFO]: DIRT
[20:03:22] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:22] [Server thread/INFO]: DIRT
[20:03:23] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:23] [Server thread/INFO]: DIRT
[20:03:23] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:23] [Server thread/INFO]: DIRT
[20:03:23] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:23] [Server thread/INFO]: DIRT
[20:03:24] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:24] [Server thread/INFO]: DIRT
[20:03:25] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:25] [Server thread/INFO]: DIRT
[20:03:25] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:25] [Server thread/INFO]: DIRT
[20:03:26] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:26] [Server thread/INFO]: DIRT
[20:03:26] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:26] [Server thread/INFO]: DIRT
[20:03:28] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:28] [Server thread/INFO]: DIRT
[20:03:28] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:28] [Server thread/INFO]: DIRT
[20:03:28] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:28] [Server thread/INFO]: DIRT
[20:03:29] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:29] [Server thread/INFO]: DIRT
[20:03:29] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:29] [Server thread/INFO]: DIRT
[20:03:35] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:35] [Server thread/INFO]: DIRT
[20:03:35] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:35] [Server thread/INFO]: DIRT
[20:03:35] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:35] [Server thread/INFO]: DIRT
[20:03:35] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:35] [Server thread/INFO]: DIRT
[20:03:36] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:36] [Server thread/INFO]: DIRT
[20:03:37] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:37] [Server thread/INFO]: DIRT
[20:03:38] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:38] [Server thread/INFO]: DIRT
[20:03:38] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:38] [Server thread/INFO]: DIRT
[20:03:38] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:38] [Server thread/INFO]: DIRT
[20:03:39] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:39] [Server thread/INFO]: DIRT
[20:03:40] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:40] [Server thread/INFO]: DIRT
[20:03:40] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:40] [Server thread/INFO]: DIRT
[20:03:40] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:40] [Server thread/INFO]: DIRT
[20:03:40] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:40] [Server thread/INFO]: DIRT
[20:03:40] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:40] [Server thread/INFO]: DIRT
[20:03:42] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:42] [Server thread/INFO]: DIRT
[20:03:42] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:42] [Server thread/INFO]: DIRT
[20:03:42] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:42] [Server thread/INFO]: DIRT
[20:03:43] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:43] [Server thread/INFO]: DIRT
[20:03:43] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:43] [Server thread/INFO]: DIRT
[20:03:45] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:45] [Server thread/INFO]: DIRT
[20:03:45] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:45] [Server thread/INFO]: DIRT
[20:03:45] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:45] [Server thread/INFO]: DIRT
[20:03:47] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:47] [Server thread/INFO]: DIRT
[20:03:50] [Server thread/INFO]: DIAMOND_SHOVEL
[20:03:50] [Server thread/INFO]: DIRT
[20:04:15] [Server thread/INFO]: DIAMOND_SHOVEL
[20:04:15] [Server thread/INFO]: DIRT
[20:04:17] [Server thread/INFO]: DIAMOND_SHOVEL
[20:04:17] [Server thread/INFO]: DIRT
[20:04:23] [Server thread/INFO]: DIAMOND_SHOVEL
[20:04:23] [Server thread/INFO]: DIRT
[20:04:24] [Server thread/INFO]: DIAMOND_SHOVEL
[20:04:24] [Server thread/INFO]: DIRT
[20:04:45] [Server thread/INFO]: DIAMOND_SHOVEL
[20:04:45] [Server thread/INFO]: DIRT
[20:04:47] [Server thread/INFO]: DIAMOND_SHOVEL
[20:04:47] [Server thread/INFO]: DIRT
[20:04:47] [Server thread/INFO]: DIAMOND_SHOVEL
[20:04:47] [Server thread/INFO]: DIRT
[20:04:55] [Server thread/INFO]: DIAMOND_SHOVEL
[20:04:55] [Server thread/INFO]: DIRT
[20:04:55] [Server thread/INFO]: DIAMOND_SHOVEL
[20:04:55] [Server thread/INFO]: DIRT
[20:04:56] [Server thread/INFO]: DIAMOND_SHOVEL
[20:04:56] [Server thread/INFO]: DIRT
[20:04:56] [Server thread/INFO]: DIAMOND_SHOVEL
[20:04:56] [Server thread/INFO]: DIRT
[20:04:56] [Server thread/INFO]: DIAMOND_SHOVEL
[20:04:56] [Server thread/INFO]: DIRT
[20:04:57] [Server thread/INFO]: DIAMOND_SHOVEL
[20:04:57] [Server thread/INFO]: DIRT
[20:04:57] [Server thread/INFO]: DIAMOND_SHOVEL
[20:04:57] [Server thread/INFO]: DIRT
[20:05:36] [Server thread/INFO]: NETHERITE_PICKAXE
[20:05:36] [Server thread/INFO]: DEEPSLATE
[20:05:36] [Server thread/INFO]: NETHERITE_PICKAXE
[20:05:36] [Server thread/INFO]: DEEPSLATE
[20:05:36] [Server thread/INFO]: NETHERITE_PICKAXE
[20:05:36] [Server thread/INFO]: DEEPSLATE
[20:06:06] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:06] [Server thread/INFO]: DEEPSLATE
[20:06:06] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:06] [Server thread/INFO]: DEEPSLATE
[20:06:07] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:07] [Server thread/INFO]: DEEPSLATE
[20:06:17] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:17] [Server thread/INFO]: DEEPSLATE
[20:06:17] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:17] [Server thread/INFO]: TUFF
[20:06:18] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:18] [Server thread/INFO]: DEEPSLATE
[20:06:22] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:22] [Server thread/INFO]: TUFF
[20:06:22] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:22] [Server thread/INFO]: DEEPSLATE
[20:06:23] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:23] [Server thread/INFO]: DEEPSLATE
[20:06:23] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:23] [Server thread/INFO]: DEEPSLATE
[20:06:30] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:30] [Server thread/INFO]: DEEPSLATE
[20:06:30] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:30] [Server thread/INFO]: TUFF
[20:06:31] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:31] [Server thread/INFO]: DEEPSLATE
[20:06:31] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:31] [Server thread/INFO]: DEEPSLATE
[20:06:36] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:36] [Server thread/INFO]: TUFF
[20:06:37] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:37] [Server thread/INFO]: COBBLED_DEEPSLATE
[20:06:37] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:37] [Server thread/INFO]: COBBLED_DEEPSLATE
[20:06:41] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:41] [Server thread/INFO]: TUFF
[20:06:41] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:41] [Server thread/INFO]: TUFF
[20:06:42] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:42] [Server thread/INFO]: TUFF
[20:06:42] [Server thread/INFO]: NETHERITE_PICKAXE
[20:06:42] [Server thread/INFO]: TUFF
[20:07:09] [Server thread/INFO]: NETHERITE_PICKAXE
[20:07:09] [Server thread/INFO]: DEEPSLATE
[20:07:09] [Server thread/INFO]: NETHERITE_PICKAXE
[20:07:09] [Server thread/INFO]: DEEPSLATE
[20:07:21] [Server thread/INFO]: NETHERITE_PICKAXE
[20:07:21] [Server thread/INFO]: DEEPSLATE
[20:07:21] [Server thread/INFO]: NETHERITE_PICKAXE
[20:07:21] [Server thread/INFO]: DEEPSLATE
[20:07:28] [Server thread/INFO]: NETHERITE_PICKAXE
[20:07:28] [Server thread/INFO]: DEEPSLATE
[20:07:29] [Server thread/INFO]: NETHERITE_PICKAXE
[20:07:29] [Server thread/INFO]: DEEPSLATE
[20:07:39] [Server thread/INFO]: NETHERITE_PICKAXE
[20:07:39] [Server thread/INFO]: DEEPSLATE
[20:07:40] [Server thread/INFO]: NETHERITE_PICKAXE
[20:07:40] [Server thread/INFO]: DEEPSLATE
[20:07:42] [Server thread/INFO]: NETHERITE_PICKAXE
[20:07:42] [Server thread/INFO]: TUFF
[20:07:42] [Server thread/INFO]: NETHERITE_PICKAXE
[20:07:42] [Server thread/INFO]: TUFF
[20:07:43] [Server thread/INFO]: NETHERITE_PICKAXE
[20:07:43] [Server thread/INFO]: TUFF
[20:07:53] [Server thread/INFO]: NETHERITE_PICKAXE
[20:07:53] [Server thread/INFO]: DEEPSLATE
[20:07:53] [Server thread/INFO]: NETHERITE_PICKAXE
[20:07:53] [Server thread/INFO]: TUFF
[20:08:03] [Server thread/INFO]: NETHERITE_PICKAXE
[20:08:03] [Server thread/INFO]: DEEPSLATE
[20:08:04] [Server thread/INFO]: NETHERITE_PICKAXE
[20:08:04] [Server thread/INFO]: DEEPSLATE
[20:08:16] [Server thread/INFO]: NETHERITE_PICKAXE
[20:08:16] [Server thread/INFO]: DEEPSLATE
[20:08:16] [Server thread/INFO]: NETHERITE_PICKAXE
[20:08:16] [Server thread/INFO]: DEEPSLATE
[20:08:22] [Server thread/INFO]: NETHERITE_PICKAXE
[20:08:22] [Server thread/INFO]: DEEPSLATE
[20:08:23] [Server thread/INFO]: NETHERITE_PICKAXE
[20:08:23] [Server thread/INFO]: DEEPSLATE
[20:08:29] [Server thread/INFO]: NETHERITE_PICKAXE
[20:08:29] [Server thread/INFO]: DEEPSLATE
[20:08:30] [Server thread/INFO]: NETHERITE_PICKAXE
[20:08:30] [Server thread/INFO]: DEEPSLATE
[20:08:40] [Server thread/INFO]: NETHERITE_PICKAXE
[20:08:40] [Server thread/INFO]: DEEPSLATE
[20:08:41] [Server thread/INFO]: NETHERITE_PICKAXE
[20:08:41] [Server thread/INFO]: DEEPSLATE
[20:08:55] [Server thread/INFO]: NETHERITE_PICKAXE
[20:08:55] [Server thread/INFO]: DEEPSLATE
[20:08:55] [Server thread/INFO]: NETHERITE_PICKAXE
[20:08:55] [Server thread/INFO]: DEEPSLATE
[20:08:56] [Server thread/INFO]: NETHERITE_PICKAXE
[20:08:56] [Server thread/INFO]: WALL_TORCH
[20:08:56] [Server thread/INFO]: NETHERITE_PICKAXE
[20:08:56] [Server thread/INFO]: DEEPSLATE
[20:08:57] [Server thread/INFO]: NETHERITE_PICKAXE
[20:08:57] [Server thread/INFO]: DEEPSLATE
[20:08:57] [Server thread/INFO]: NETHERITE_PICKAXE
[20:08:57] [Server thread/INFO]: DEEPSLATE
[20:10:02] [Server thread/INFO]: NETHERITE_PICKAXE
[20:10:02] [Server thread/INFO]: DEEPSLATE
[20:10:03] [Server thread/INFO]: NETHERITE_PICKAXE
[20:10:03] [Server thread/INFO]: DEEPSLATE
[20:10:08] [Server thread/INFO]: NETHERITE_PICKAXE
[20:10:08] [Server thread/INFO]: DEEPSLATE
[20:10:10] [Server thread/INFO]: NETHERITE_PICKAXE
[20:10:10] [Server thread/INFO]: DEEPSLATE
[20:10:14] [Server thread/INFO]: NETHERITE_PICKAXE
[20:10:14] [Server thread/INFO]: TUFF
[20:10:15] [Server thread/INFO]: NETHERITE_PICKAXE
[20:10:15] [Server thread/INFO]: COBBLED_DEEPSLATE
[20:10:21] [Server thread/INFO]: NETHERITE_PICKAXE
[20:10:21] [Server thread/INFO]: TUFF
[20:10:22] [Server thread/INFO]: NETHERITE_PICKAXE
[20:10:22] [Server thread/INFO]: TUFF
[20:10:40] [Server thread/INFO]: DIAMOND_SHOVEL
[20:10:40] [Server thread/INFO]: DIRT
[20:10:41] [Server thread/INFO]: DIAMOND_SHOVEL
[20:10:41] [Server thread/INFO]: DIRT
[20:10:42] [Server thread/INFO]: DIAMOND_SHOVEL
[20:10:42] [Server thread/INFO]: DIRT
[20:10:42] [Server thread/INFO]: DIAMOND_SHOVEL
[20:10:42] [Server thread/INFO]: DIRT
[20:10:42] [Server thread/INFO]: DIAMOND_SHOVEL
[20:10:42] [Server thread/INFO]: DIRT
[20:10:43] [Server thread/INFO]: DIAMOND_SHOVEL
[20:10:43] [Server thread/INFO]: DIRT
[20:10:43] [Server thread/INFO]: DIAMOND_SHOVEL
[20:10:43] [Server thread/INFO]: DIRT
[20:10:43] [Server thread/INFO]: DIAMOND_SHOVEL
[20:10:43] [Server thread/INFO]: DIRT
[20:10:43] [Server thread/INFO]: DIAMOND_SHOVEL
[20:10:43] [Server thread/INFO]: DIRT
[20:10:44] [Server thread/INFO]: DIAMOND_SHOVEL
[20:10:44] [Server thread/INFO]: DIRT
[20:10:44] [Server thread/INFO]: DIAMOND_SHOVEL
[20:10:44] [Server thread/INFO]: DIRT
[20:10:44] [Server thread/INFO]: DIAMOND_SHOVEL
[20:10:44] [Server thread/INFO]: DIRT
[20:10:45] [Server thread/INFO]: DIAMOND_SHOVEL
[20:10:45] [Server thread/INFO]: DIRT
[20:10:45] [Server thread/INFO]: DIAMOND_SHOVEL
[20:10:45] [Server thread/INFO]: DIRT
[20:10:45] [Server thread/INFO]: DIAMOND_SHOVEL
[20:10:45] [Server thread/INFO]: DIRT
[20:11:00] [Server thread/INFO]: DIAMOND_SHOVEL
[20:11:00] [Server thread/INFO]: DIRT
[20:11:01] [Server thread/INFO]: DIAMOND_SHOVEL
[20:11:01] [Server thread/INFO]: DIRT
[20:11:01] [Server thread/INFO]: DIAMOND_SHOVEL
[20:11:01] [Server thread/INFO]: DIRT
[20:11:01] [Server thread/INFO]: DIAMOND_SHOVEL
[20:11:01] [Server thread/INFO]: DIRT
[20:11:25] [Server thread/INFO]: DIAMOND_SHOVEL
[20:11:25] [Server thread/INFO]: DIRT
[20:11:25] [Server thread/INFO]: DIAMOND_SHOVEL
[20:11:25] [Server thread/INFO]: DIRT
[20:11:25] [Server thread/INFO]: DIAMOND_SHOVEL
[20:11:25] [Server thread/INFO]: DIRT
[20:11:26] [Server thread/INFO]: DIAMOND_SHOVEL
[20:11:26] [Server thread/INFO]: DIRT
[20:11:27] [Server thread/INFO]: DIAMOND_SHOVEL
